"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 07-Oct-2019 from archive dated 07-Oct-2019 13:40:07    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly Mauna Loa CO2 concentrations in micro-mol CO2 per   "
" mole (ppm), reported on the 2008A SIO manometric mole fraction scale.  This is the        "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1999, 06,   36326, 1999.4548,   370.35,   367.93,     370.67,   368.27,     370.35,   367.93
1999, 07,   36356, 1999.5370,   369.27,   368.49,     369.07,   368.33,     369.27,   368.49
1999, 08,   36387, 1999.6219,   366.93,   368.37,     366.92,   368.41,     366.93,   368.37
1999, 09,   36418, 1999.7068,   364.64,   367.94,     365.16,   368.48,     364.64,   367.94
1999, 10,   36448, 1999.7890,   365.13,   368.55,     365.15,   368.56,     365.13,   368.55
1999, 11,   36479, 1999.8740,   366.68,   368.81,     366.53,   368.64,     366.68,   368.81
1999, 12,   36509, 1999.9562,   368.00,   368.88,     367.87,   368.73,     368.00,   368.88
2000, 01,   36540, 2000.0410,   369.14,   369.10,     368.87,   368.82,     369.14,   369.10
2000, 02,   36571, 2000.1257,   369.46,   368.75,     369.64,   368.92,     369.46,   368.75
2000, 03,   36600, 2000.2049,   370.51,   369.02,     370.52,   369.01,     370.51,   369.02
2000, 04,   36631, 2000.2896,   371.66,   368.99,     371.80,   369.12,     371.66,   368.99
2000, 05,   36661, 2000.3716,   371.83,   368.61,     372.45,   369.23,     371.83,   368.61
2000, 06,   36692, 2000.4563,   371.69,   369.28,     371.75,   369.36,     371.69,   369.28
2000, 07,   36722, 2000.5383,   370.12,   369.37,     370.21,   369.50,     370.12,   369.37
2000, 08,   36753, 2000.6230,   368.12,   369.60,     368.13,   369.64,     368.12,   369.60
2000, 09,   36784, 2000.7077,   366.62,   369.94,     366.45,   369.79,     366.62,   369.94
2000, 10,   36814, 2000.7896,   366.73,   370.15,     366.52,   369.93,     366.73,   370.15
2000, 11,   36845, 2000.8743,   368.29,   370.43,     367.96,   370.07,     368.29,   370.43
2000, 12,   36875, 2000.9563,   369.53,   370.40,     369.34,   370.20,     369.53,   370.40
2001, 01,   36906, 2001.0411,   370.28,   370.24,     370.38,   370.33,     370.28,   370.24
2001, 02,   36937, 2001.1260,   371.50,   370.78,     371.18,   370.45,     371.50,   370.78
2001, 03,   36965, 2001.2027,   372.12,   370.65,     372.04,   370.56,     372.12,   370.65
2001, 04,   36996, 2001.2877,   372.86,   370.21,     373.34,   370.67,     372.86,   370.21
2001, 05,   37026, 2001.3699,   374.02,   370.79,     374.02,   370.79,     374.02,   370.79
2001, 06,   37057, 2001.4548,   373.31,   370.87,     373.34,   370.92,     373.31,   370.87
2001, 07,   37087, 2001.5370,   371.62,   370.84,     371.80,   371.06,     371.62,   370.84
2001, 08,   37118, 2001.6219,   369.55,   371.00,     369.71,   371.20,     369.55,   371.00
2001, 09,   37149, 2001.7068,   367.96,   371.28,     368.02,   371.35,     367.96,   371.28
2001, 10,   37179, 2001.7890,   368.09,   371.53,     368.08,   371.51,     368.09,   371.53
2001, 11,   37210, 2001.8740,   369.68,   371.83,     369.54,   371.67,     369.68,   371.83
2001, 12,   37240, 2001.9562,   371.24,   372.12,     370.97,   371.84,     371.24,   372.12
2002, 01,   37271, 2002.0411,   372.44,   372.39,     372.06,   372.00,     372.44,   372.39
2002, 02,   37302, 2002.1260,   373.08,   372.37,     372.91,   372.18,     373.08,   372.37
2002, 03,   37330, 2002.2027,   373.52,   372.05,     373.82,   372.34,     373.52,   372.05
2002, 04,   37361, 2002.2877,   374.85,   372.19,     375.20,   372.52,     374.85,   372.19
2002, 05,   37391, 2002.3699,   375.55,   372.31,     375.95,   372.71,     375.55,   372.31
2002, 06,   37422, 2002.4548,   375.40,   372.95,     375.35,   372.92,     375.40,   372.95
2002, 07,   37452, 2002.5370,   374.02,   373.24,     373.88,   373.14,     374.02,   373.24
2002, 08,   37483, 2002.6219,   371.48,   372.94,     371.87,   373.37,     371.48,   372.94
2002, 09,   37514, 2002.7068,   370.70,   374.03,     370.25,   373.60,     370.70,   374.03
2002, 10,   37544, 2002.7890,   370.25,   373.70,     370.39,   373.83,     370.25,   373.70
2002, 11,   37575, 2002.8740,   372.08,   374.24,     371.92,   374.06,     372.08,   374.24
2002, 12,   37605, 2002.9562,   373.78,   374.67,     373.42,   374.28,     373.78,   374.67
2003, 01,   37636, 2003.0411,   374.68,   374.64,     374.56,   374.51,     374.68,   374.64
2003, 02,   37667, 2003.1260,   375.62,   374.90,     375.46,   374.72,     375.62,   374.90
2003, 03,   37695, 2003.2027,   376.11,   374.63,     376.41,   374.92,     376.11,   374.63
2003, 04,   37726, 2003.2877,   377.65,   374.98,     377.82,   375.13,     377.65,   374.98
2003, 05,   37756, 2003.3699,   378.35,   375.11,     378.58,   375.33,     378.35,   375.11
2003, 06,   37787, 2003.4548,   378.13,   375.67,     377.97,   375.54,     378.13,   375.67
2003, 07,   37817, 2003.5370,   376.60,   375.82,     376.48,   375.73,     376.60,   375.82
2003, 08,   37848, 2003.6219,   374.48,   375.94,     374.42,   375.92,     374.48,   375.94
2003, 09,   37879, 2003.7068,   372.98,   376.32,     372.74,   376.10,     372.98,   376.32
2003, 10,   37909, 2003.7890,   373.00,   376.46,     372.82,   376.26,     373.00,   376.46
2003, 11,   37940, 2003.8740,   374.35,   376.51,     374.28,   376.42,     374.35,   376.51
2003, 12,   37970, 2003.9562,   375.69,   376.57,     375.70,   376.57,     375.69,   376.57
2004, 01,   38001, 2004.0410,   376.79,   376.75,     376.76,   376.71,     376.79,   376.75
2004, 02,   38032, 2004.1257,   377.37,   376.64,     377.57,   376.84,     377.37,   376.64
2004, 03,   38061, 2004.2049,   378.39,   376.89,     378.48,   376.96,     378.39,   376.89
2004, 04,   38092, 2004.2896,   380.50,   377.80,     379.80,   377.08,     380.50,   377.80
2004, 05,   38122, 2004.3716,   380.62,   377.36,     380.45,   377.19,     380.62,   377.36
2004, 06,   38153, 2004.4563,   379.55,   377.11,     379.73,   377.31,     379.55,   377.11
2004, 07,   38183, 2004.5383,   377.76,   377.01,     378.15,   377.43,     377.76,   377.01
2004, 08,   38214, 2004.6230,   375.83,   377.33,     376.03,   377.57,     375.83,   377.33
2004, 09,   38245, 2004.7077,   374.05,   377.41,     374.34,   377.72,     374.05,   377.41
2004, 10,   38275, 2004.7896,   374.22,   377.69,     374.43,   377.88,     374.22,   377.69
2004, 11,   38306, 2004.8743,   375.84,   378.01,     375.92,   378.06,     375.84,   378.01
2004, 12,   38336, 2004.9563,   377.44,   378.33,     377.38,   378.25,     377.44,   378.33
2005, 01,   38367, 2005.0411,   378.34,   378.30,     378.50,   378.45,     378.34,   378.30
2005, 02,   38398, 2005.1260,   379.61,   378.88,     379.40,   378.66,     379.61,   378.88
2005, 03,   38426, 2005.2027,   380.08,   378.60,     380.36,   378.86,     380.08,   378.60
2005, 04,   38457, 2005.2877,   382.05,   379.36,     381.78,   379.08,     382.05,   379.36
2005, 05,   38487, 2005.3699,   382.24,   378.97,     382.56,   379.29,     382.24,   378.97
2005, 06,   38518, 2005.4548,   382.08,   379.61,     381.96,   379.51,     382.08,   379.61
2005, 07,   38548, 2005.5370,   380.66,   379.88,     380.48,   379.72,     380.66,   379.88
2005, 08,   38579, 2005.6219,   378.67,   380.14,     378.43,   379.94,     378.67,   380.14
2005, 09,   38610, 2005.7068,   376.42,   379.78,     376.77,   380.15,     376.42,   379.78
2005, 10,   38640, 2005.7890,   376.80,   380.28,     376.88,   380.34,     376.80,   380.28
2005, 11,   38671, 2005.8740,   378.31,   380.49,     378.39,   380.54,     378.31,   380.49
2005, 12,   38701, 2005.9562,   379.96,   380.85,     379.86,   380.73,     379.96,   380.85
2006, 01,   38732, 2006.0411,   381.37,   381.32,     380.97,   380.91,     381.37,   381.32
2006, 02,   38763, 2006.1260,   382.02,   381.29,     381.82,   381.08,     382.02,   381.29
2006, 03,   38791, 2006.2027,   382.56,   381.07,     382.74,   381.23,     382.56,   381.07
2006, 04,   38822, 2006.2877,   384.36,   381.67,     384.10,   381.39,     384.36,   381.67
2006, 05,   38852, 2006.3699,   384.92,   381.64,     384.81,   381.53,     384.92,   381.64
2006, 06,   38883, 2006.4548,   384.03,   381.55,     384.14,   381.68,     384.03,   381.55
2006, 07,   38913, 2006.5370,   382.28,   381.49,     382.58,   381.82,     382.28,   381.49
2006, 08,   38944, 2006.6219,   380.48,   381.95,     380.46,   381.97,     380.48,   381.95
2006, 09,   38975, 2006.7068,   378.81,   382.18,     378.73,   382.12,     378.81,   382.18
2006, 10,   39005, 2006.7890,   379.06,   382.55,     378.79,   382.27,     379.06,   382.55
2006, 11,   39036, 2006.8740,   380.14,   382.33,     380.26,   382.42,     380.14,   382.33
2006, 12,   39066, 2006.9562,   381.66,   382.56,     381.68,   382.56,     381.66,   382.56
2007, 01,   39097, 2007.0411,   382.58,   382.54,     382.77,   382.71,     382.58,   382.54
2007, 02,   39128, 2007.1260,   383.71,   382.98,     383.61,   382.87,     383.71,   382.98
2007, 03,   39156, 2007.2027,   384.34,   382.84,     384.52,   383.01,     384.34,   382.84
2007, 04,   39187, 2007.2877,   386.23,   383.53,     385.89,   383.17,     386.23,   383.53
2007, 05,   39217, 2007.3699,   386.41,   383.13,     386.61,   383.33,     386.41,   383.13
2007, 06,   39248, 2007.4548,   385.87,   383.38,     385.95,   383.49,     385.87,   383.38
2007, 07,   39278, 2007.5370,   384.44,   383.65,     384.40,   383.65,     384.44,   383.65
2007, 08,   39309, 2007.6219,   381.84,   383.32,     382.29,   383.81,     381.84,   383.32
2007, 09,   39340, 2007.7068,   380.86,   384.24,     380.58,   383.98,     380.86,   384.24
2007, 10,   39370, 2007.7890,   380.86,   384.37,     380.64,   384.13,     380.86,   384.37
2007, 11,   39401, 2007.8740,   382.36,   384.55,     382.12,   384.29,     382.36,   384.55
2007, 12,   39431, 2007.9562,   383.61,   384.51,     383.56,   384.44,     383.61,   384.51
2008, 01,   39462, 2008.0410,   385.07,   385.03,     384.64,   384.58,     385.07,   385.03
2008, 02,   39493, 2008.1257,   385.84,   385.11,     385.47,   384.73,     385.84,   385.11
2008, 03,   39522, 2008.2049,   385.83,   384.31,     386.41,   384.87,     385.83,   384.31
2008, 04,   39553, 2008.2896,   386.77,   384.03,     387.77,   385.02,     386.77,   384.03
2008, 05,   39583, 2008.3716,   388.51,   385.21,     388.47,   385.18,     388.51,   385.21
2008, 06,   39614, 2008.4563,   388.05,   385.58,     387.79,   385.34,     388.05,   385.58
2008, 07,   39644, 2008.5383,   386.25,   385.49,     386.24,   385.51,     386.25,   385.49
2008, 08,   39675, 2008.6230,   384.08,   385.60,     384.13,   385.68,     384.08,   385.60
2008, 09,   39706, 2008.7077,   383.09,   386.49,     382.43,   385.85,     383.09,   386.49
2008, 10,   39736, 2008.7896,   382.78,   386.29,     382.51,   386.00,     382.78,   386.29
2008, 11,   39767, 2008.8743,   384.01,   386.20,     383.99,   386.16,     384.01,   386.20
2008, 12,   39797, 2008.9563,   385.11,   386.01,     385.43,   386.31,     385.11,   386.01
2009, 01,   39828, 2009.0411,   386.65,   386.61,     386.52,   386.47,     386.65,   386.61
2009, 02,   39859, 2009.1260,   387.12,   386.39,     387.37,   386.62,     387.12,   386.39
2009, 03,   39887, 2009.2027,   388.52,   387.02,     388.29,   386.77,     388.52,   387.02
2009, 04,   39918, 2009.2877,   389.57,   386.85,     389.67,   386.93,     389.57,   386.85
2009, 05,   39948, 2009.3699,   390.17,   386.86,     390.41,   387.10,     390.17,   386.86
2009, 06,   39979, 2009.4548,   389.62,   387.12,     389.76,   387.28,     389.62,   387.12
2009, 07,   40009, 2009.5370,   388.07,   387.27,     388.23,   387.47,     388.07,   387.27
2009, 08,   40040, 2009.6219,   386.08,   387.57,     386.14,   387.67,     386.08,   387.57
2009, 09,   40071, 2009.7068,   384.65,   388.05,     384.46,   387.88,     384.65,   388.05
2009, 10,   40101, 2009.7890,   384.33,   387.86,     384.58,   388.09,     384.33,   387.86
2009, 11,   40132, 2009.8740,   386.05,   388.25,     386.13,   388.32,     386.05,   388.25
2009, 12,   40162, 2009.9562,   387.49,   388.39,     387.65,   388.54,     387.49,   388.39
2010, 01,   40193, 2010.0411,   388.55,   388.51,     388.82,   388.76,     388.55,   388.51
2010, 02,   40224, 2010.1260,   390.07,   389.34,     389.73,   388.99,     390.07,   389.34
2010, 03,   40252, 2010.2027,   391.01,   389.51,     390.71,   389.18,     391.01,   389.51
2010, 04,   40283, 2010.2877,   392.38,   389.65,     392.13,   389.39,     392.38,   389.65
2010, 05,   40313, 2010.3699,   393.22,   389.90,     392.90,   389.58,     393.22,   389.90
2010, 06,   40344, 2010.4548,   392.24,   389.73,     392.25,   389.76,     392.24,   389.73
2010, 07,   40374, 2010.5370,   390.33,   389.53,     390.70,   389.94,     390.33,   389.53
2010, 08,   40405, 2010.6219,   388.52,   390.01,     388.58,   390.11,     388.52,   390.01
2010, 09,   40436, 2010.7068,   386.84,   390.25,     386.84,   390.27,     386.84,   390.25
2010, 10,   40466, 2010.7890,   387.16,   390.70,     386.91,   390.43,     387.16,   390.70
2010, 11,   40497, 2010.8740,   388.67,   390.88,     388.39,   390.58,     388.67,   390.88
2010, 12,   40527, 2010.9562,   389.81,   390.71,     389.82,   390.71,     389.81,   390.71
2011, 01,   40558, 2011.0411,   391.30,   391.25,     390.90,   390.85,     391.30,   391.25
2011, 02,   40589, 2011.1260,   391.92,   391.18,     391.73,   390.97,     391.92,   391.18
2011, 03,   40617, 2011.2027,   392.45,   390.94,     392.62,   391.09,     392.45,   390.94
2011, 04,   40648, 2011.2877,   393.37,   390.63,     393.98,   391.23,     393.37,   390.63
2011, 05,   40678, 2011.3699,   394.28,   390.95,     394.69,   391.37,     394.28,   390.95
2011, 06,   40709, 2011.4548,   393.69,   391.18,     394.02,   391.53,     393.69,   391.18
2011, 07,   40739, 2011.5370,   392.59,   391.79,     392.46,   391.69,     392.59,   391.79
2011, 08,   40770, 2011.6219,   390.21,   391.71,     390.33,   391.87,     390.21,   391.71
2011, 09,   40801, 2011.7068,   389.00,   392.42,     388.61,   392.05,     389.00,   392.42
2011, 10,   40831, 2011.7890,   388.93,   392.48,     388.69,   392.22,     388.93,   392.48
2011, 11,   40862, 2011.8740,   390.24,   392.46,     390.21,   392.41,     390.24,   392.46
2011, 12,   40892, 2011.9562,   391.80,   392.71,     391.69,   392.59,     391.80,   392.71
2012, 01,   40923, 2012.0410,   393.07,   393.03,     392.82,   392.77,     393.07,   393.03
2012, 02,   40954, 2012.1257,   393.35,   392.61,     393.71,   392.96,     393.35,   392.61
2012, 03,   40983, 2012.2049,   394.36,   392.81,     394.70,   393.14,     394.36,   392.81
2012, 04,   41014, 2012.2896,   396.43,   393.66,     396.13,   393.34,     396.43,   393.66
2012, 05,   41044, 2012.3716,   396.87,   393.53,     396.87,   393.54,     396.87,   393.53
2012, 06,   41075, 2012.4563,   395.88,   393.38,     396.24,   393.76,     395.88,   393.38
2012, 07,   41105, 2012.5383,   394.52,   393.75,     394.72,   393.98,     394.52,   393.75
2012, 08,   41136, 2012.6230,   392.54,   394.07,     392.64,   394.21,     392.54,   394.07
2012, 09,   41167, 2012.7077,   391.13,   394.57,     390.99,   394.46,     391.13,   394.57
2012, 10,   41197, 2012.7896,   391.01,   394.56,     391.15,   394.69,     391.01,   394.56
2012, 11,   41228, 2012.8743,   392.95,   395.17,     392.74,   394.93,     392.95,   395.17
2012, 12,   41258, 2012.9563,   394.33,   395.25,     394.27,   395.17,     394.33,   395.25
2013, 01,   41289, 2013.0411,   395.61,   395.56,     395.45,   395.40,     395.61,   395.56
2013, 02,   41320, 2013.1260,   396.85,   396.10,     396.38,   395.63,     396.85,   396.10
2013, 03,   41348, 2013.2027,   397.26,   395.74,     397.36,   395.82,     397.26,   395.74
2013, 04,   41379, 2013.2877,   398.35,   395.60,     398.81,   396.04,     398.35,   395.60
2013, 05,   41409, 2013.3699,   399.98,   396.63,     399.58,   396.24,     399.98,   396.63
2013, 06,   41440, 2013.4548,   398.87,   396.34,     398.95,   396.44,     398.87,   396.34
2013, 07,   41470, 2013.5370,   397.37,   396.56,     397.40,   396.63,     397.37,   396.56
2013, 08,   41501, 2013.6219,   395.41,   396.92,     395.28,   396.83,     395.41,   396.92
2013, 09,   41532, 2013.7068,   393.39,   396.84,     393.55,   397.02,     393.39,   396.84
2013, 10,   41562, 2013.7890,   393.70,   397.26,     393.64,   397.19,     393.70,   397.26
2013, 11,   41593, 2013.8740,   395.19,   397.43,     395.17,   397.37,     395.19,   397.43
2013, 12,   41623, 2013.9562,   396.82,   397.74,     396.65,   397.54,     396.82,   397.74
2014, 01,   41654, 2014.0411,   397.92,   397.88,     397.77,   397.72,     397.92,   397.88
2014, 02,   41685, 2014.1260,   398.10,   397.36,     398.64,   397.88,     398.10,   397.36
2014, 03,   41713, 2014.2027,   399.47,   397.94,     399.58,   398.03,     399.47,   397.94
2014, 04,   41744, 2014.2877,   401.33,   398.57,     400.98,   398.20,     401.33,   398.57
2014, 05,   41774, 2014.3699,   401.88,   398.52,     401.71,   398.36,     401.88,   398.52
2014, 06,   41805, 2014.4548,   401.31,   398.77,     401.04,   398.52,     401.31,   398.77
2014, 07,   41835, 2014.5370,   399.07,   398.26,     399.45,   398.67,     399.07,   398.26
2014, 08,   41866, 2014.6219,   397.21,   398.72,     397.29,   398.84,     397.21,   398.72
2014, 09,   41897, 2014.7068,   395.40,   398.85,     395.53,   399.00,     395.40,   398.85
2014, 10,   41927, 2014.7890,   395.65,   399.23,     395.61,   399.17,     395.65,   399.23
2014, 11,   41958, 2014.8740,   397.23,   399.46,     397.13,   399.35,     397.23,   399.46
2014, 12,   41988, 2014.9562,   398.79,   399.71,     398.62,   399.52,     398.79,   399.71
2015, 01,   42019, 2015.0411,   399.85,   399.81,     399.76,   399.70,     399.85,   399.81
2015, 02,   42050, 2015.1260,   400.31,   399.56,     400.65,   399.89,     400.31,   399.56
2015, 03,   42078, 2015.2027,   401.51,   399.98,     401.62,   400.07,     401.51,   399.98
2015, 04,   42109, 2015.2877,   403.45,   400.69,     403.07,   400.28,     403.45,   400.69
2015, 05,   42139, 2015.3699,   404.10,   400.73,     403.86,   400.49,     404.10,   400.73
2015, 06,   42170, 2015.4548,   402.88,   400.33,     403.26,   400.73,     402.88,   400.33
2015, 07,   42200, 2015.5370,   401.61,   400.80,     401.75,   400.98,     401.61,   400.80
2015, 08,   42231, 2015.6219,   399.00,   400.51,     399.70,   401.25,     399.00,   400.51
2015, 09,   42262, 2015.7068,   397.50,   400.96,     398.07,   401.55,     397.50,   400.96
2015, 10,   42292, 2015.7890,   398.28,   401.87,     398.28,   401.85,     398.28,   401.87
2015, 11,   42323, 2015.8740,   400.24,   402.49,     399.95,   402.17,     400.24,   402.49
2015, 12,   42353, 2015.9562,   401.89,   402.81,     401.58,   402.49,     401.89,   402.81
2016, 01,   42384, 2016.0410,   402.65,   402.61,     402.86,   402.80,     402.65,   402.61
2016, 02,   42415, 2016.1257,   404.16,   403.41,     403.87,   403.11,     404.16,   403.41
2016, 03,   42444, 2016.2049,   404.85,   403.29,     404.97,   403.39,     404.85,   403.29
2016, 04,   42475, 2016.2896,   407.57,   404.76,     406.49,   403.67,     407.57,   404.76
2016, 05,   42505, 2016.3716,   407.66,   404.28,     407.30,   403.92,     407.66,   404.28
2016, 06,   42536, 2016.4563,   407.00,   404.47,     406.67,   404.16,     407.00,   404.47
2016, 07,   42566, 2016.5383,   404.50,   403.72,     405.13,   404.38,     404.50,   403.72
2016, 08,   42597, 2016.6230,   402.24,   403.79,     403.02,   404.61,     402.24,   403.79
2016, 09,   42628, 2016.7077,   401.01,   404.50,     401.32,   404.83,     401.01,   404.50
2016, 10,   42658, 2016.7896,   401.50,   405.09,     401.46,   405.04,     401.50,   405.09
2016, 11,   42689, 2016.8743,   403.64,   405.88,     403.03,   405.25,     403.64,   405.88
2016, 12,   42719, 2016.9563,   404.55,   405.48,     404.54,   405.44,     404.55,   405.48
2017, 01,   42750, 2017.0411,   406.07,   406.03,     405.69,   405.63,     406.07,   406.03
2017, 02,   42781, 2017.1260,   406.64,   405.89,     406.57,   405.81,     406.64,   405.89
2017, 03,   42809, 2017.2027,   407.06,   405.52,     407.52,   405.97,     407.06,   405.52
2017, 04,   42840, 2017.2877,   408.95,   406.17,     408.94,   406.14,     408.95,   406.17
2017, 05,   42870, 2017.3699,   409.91,   406.52,     409.68,   406.29,     409.91,   406.52
2017, 06,   42901, 2017.4548,   409.12,   406.55,     408.99,   406.45,     409.12,   406.55
2017, 07,   42931, 2017.5370,   407.20,   406.38,     407.39,   406.61,     407.20,   406.38
2017, 08,   42962, 2017.6219,   405.24,   406.76,     405.20,   406.76,     405.24,   406.76
2017, 09,   42993, 2017.7068,   403.27,   406.75,     403.42,   406.92,     403.27,   406.75
2017, 10,   43023, 2017.7890,   403.64,   407.25,     403.47,   407.07,     403.64,   407.25
2017, 11,   43054, 2017.8740,   405.17,   407.43,     404.99,   407.22,     405.17,   407.43
2017, 12,   43084, 2017.9562,   406.75,   407.68,     406.46,   407.37,     406.75,   407.68
2018, 01,   43115, 2018.0411,   408.05,   408.01,     407.58,   407.52,     408.05,   408.01
2018, 02,   43146, 2018.1260,   408.34,   407.59,     408.44,   407.68,     408.34,   407.59
2018, 03,   43174, 2018.2027,   409.25,   407.71,     409.39,   407.83,     409.25,   407.71
2018, 04,   43205, 2018.2877,   410.30,   407.51,     410.82,   408.01,     410.30,   407.51
2018, 05,   43235, 2018.3699,   411.30,   407.90,     411.60,   408.20,     411.30,   407.90
2018, 06,   43266, 2018.4548,   410.88,   408.30,     410.97,   408.42,     410.88,   408.30
2018, 07,   43296, 2018.5370,   408.90,   408.08,     409.44,   408.66,     408.90,   408.08
2018, 08,   43327, 2018.6219,   407.10,   408.62,     407.35,   408.92,     407.10,   408.62
2018, 09,   43358, 2018.7068,   405.59,   409.08,     405.68,   409.19,     405.59,   409.08
2018, 10,   43388, 2018.7890,   405.99,   409.62,     405.85,   409.46,     405.99,   409.62
2018, 11,   43419, 2018.8740,   408.12,   410.38,     407.49,   409.73,     408.12,   410.38
2018, 12,   43449, 2018.9562,   409.23,   410.16,     409.08,   409.99,     409.23,   410.16
2019, 01,   43480, 2019.0411,   410.92,   410.88,     410.30,   410.25,     410.92,   410.88
2019, 02,   43511, 2019.1260,   411.66,   410.90,     411.25,   410.49,     411.66,   410.90
2019, 03,   43539, 2019.2027,   412.00,   410.45,     412.26,   410.69,     412.00,   410.45
2019, 04,   43570, 2019.2877,   413.52,   410.72,     413.73,   410.91,     413.52,   410.72
2019, 05,   43600, 2019.3699,   414.83,   411.42,     414.53,   411.12,     414.83,   411.42
2019, 06,   43631, 2019.4548,   413.96,   411.38,     413.89,   411.33,     413.96,   411.38
2019, 07,   43661, 2019.5370,   411.85,   411.03,     412.32,   411.54,     411.85,   411.03
2019, 08,   43692, 2019.6219,   410.08,   411.62,     410.17,   411.75,     410.08,   411.62
2019, 09,   43723, 2019.7068,   408.55,   412.06,     -99.99,   -99.99,     408.55,   412.06
2019, 10,   43753, 2019.7890,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2019, 11,   43784, 2019.8740,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2019, 12,   43814, 2019.9562,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
